Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Erosion state,Encoded erosion state,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Norm Initial X,Norm Initial Y,Norm Initial Z,Threshold Z,Norm2 Initial Z,Norm Connectivity,EffectivePassing,CloggingProb
3,0.0901,0.0885,0.2600802,3,Not eroded,0,1,0,0,1,1,0.133530063,0.122968981,0.729938197,1,0.243842075,0.428571429,0.418772563,0
8,0.236,0.0618,0.2356247,0,Not eroded,0,1,1,1,1,1,0.671707857,0.02437223,0.64293871,1,0.000248384,0,0.678700361,0
9,0.275,0.222,0.3040631,2,Not eroded,0,1,0,1,1,1,0.815566212,0.615952733,0.886405647,1,0.681942172,0.285714286,0.14801444,0
10,0.164,0.136,0.3033449,0,ERODED,1,1,1,1,1,1,0.406123202,0.298375185,0.883850678,1,0.674788403,0,0.209386282,0
16,0.256,0.14,0.3175388,0,ERODED,1,1,1,1,1,1,0.745481372,0.313146233,0.934344923,1,0.816169462,0,0.115523466,0
18,0.311,0.179,0.2879483,0,Not eroded,0,1,1,1,1,1,0.948358539,0.457163959,0.829077875,1,0.521427621,0,0,0.976004215
19,0.107,0.129,0.3186828,0,ERODED,1,1,1,1,1,1,0.195868683,0.272525849,0.938414659,1,0.827564493,0,0.086642599,0
20,0.136,0.266,0.2816828,5,Not eroded,0,0,0,0,0,1,0.30284028,0.778434269,0.806788603,1,0.459018908,0.714285714,0.469314079,0.521513512
30,0.134,0.15,0.2760305,0,Not eroded,0,1,1,1,1,1,0.295462929,0.350073855,0.786680767,1,0.402718092,0,0.418772563,0.473779289
33,0.237,0.31,0.3081049,0,ERODED,1,1,1,1,1,1,0.675396533,0.940915805,0.900784192,1,0.722201295,0,0,0.400548519
35,0.173,0.0565,0.2759666,0,Not eroded,0,1,1,1,1,1,0.439321284,0.004800591,0.786453445,1,0.402081604,0,0.317689531,0
36,0.168,0.126,0.2992914,0,ERODED,1,1,1,1,1,1,0.420877905,0.261447563,0.86943051,1,0.63441274,0,0.209386282,0
37,0.242,0.197,0.2584054,0,Not eroded,0,1,1,1,1,1,0.693839911,0.523633678,0.723980161,1,0.227159909,0,0.534296029,0.548123949
40,0.104,0.124,0.2580318,0,Not eroded,0,1,1,1,1,1,0.184802656,0.254062038,0.722651094,1,0.223438594,0,0.483754513,0
42,0.267,0.318,0.3081233,0,ERODED,1,1,1,1,1,1,0.786056806,0.970457903,0.90084965,1,0.722384572,0,0,0.536576235
43,0.282,0.289,0.2530612,0,Not eroded,0,1,1,1,1,1,0.841386942,0.863367799,0.704968378,1,0.173927981,0,0,0.356124732
49,0.178,0.139,0.2613128,0,Not eroded,0,1,1,1,1,1,0.457764662,0.309453471,0.734323123,1,0.256119623,0,0.494584838,0
51,0.0634,0.325,0.2375951,0,Not eroded,0,1,1,1,1,1,0.03504242,0.996307238,0.649948331,1,0.019874931,0,0.368231047,0
61,0.119,0.122,0.3165032,0,ERODED,1,1,1,1,1,1,0.240132792,0.246676514,0.930660817,1,0.80585417,0,0.101083032,0.43698511
62,0.182,0.134,0.2533565,0,Not eroded,0,1,1,1,1,1,0.472519366,0.29098966,0.706018897,1,0.176869373,0,0.548736462,0
70,0.0988,0.163,0.2830188,0,Not eroded,0,1,1,1,1,1,0.165621542,0.398079764,0.811541371,1,0.472326392,0,0.303249097,0
72,0.325,0.0711,0.2765896,3,Not eroded,0,1,0,0,1,1,1,0.058714919,0.788669743,1,0.408287115,0.428571429,0.332129964,0
73,0.125,0.155,0.24344,0,Not eroded,0,1,1,1,1,1,0.262264847,0.368537666,0.670741335,1,0.078094176,0,0.516245487,0.939077626
75,0.239,0.286,0.2510215,0,Not eroded,0,1,1,1,1,1,0.682773884,0.852289513,0.697712225,1,0.153611159,0,0.559566787,0
80,0.0552,0.26,0.3244659,0,ERODED,1,1,1,1,1,1,0.004795278,0.756277696,0.958987811,1,0.885168168,0,0,0.3520818
81,0.29,0.287,0.3156086,0,ERODED,1,1,1,1,1,1,0.870896348,0.855982275,0.927478312,1,0.796943336,0,0.137184116,0
84,0.312,0.17,0.2842433,4,Not eroded,0,0,0,0,1,1,0.952047215,0.423929099,0.815897482,1,0.484523259,0.571428571,0,0.693821926
85,0.201,0.23,0.2486861,0,Not eroded,0,1,1,1,1,1,0.542604205,0.64549483,0.689404131,1,0.13034896,0,0.664259928,0
90,0.0548,0.252,0.2629281,3,Not eroded,0,1,0,0,1,1,0.003319808,0.726735598,0.74006949,1,0.272209128,0.428571429,0,0.379360897
91,0.0552,0.201,0.3343992,0,ERODED,1,1,1,1,1,1,0.004795278,0.538404727,0.994325138,1,0.984110705,0,0,0.633635438
92,0.133,0.325,0.2912427,4,Not eroded,0,0,0,0,1,1,0.291774253,0.996307238,0.840797574,1,0.554242123,0.571428571,0,0.392891921
99,0.25,0.0723,0.3253012,0,ERODED,1,1,1,1,1,1,0.723349318,0.063146233,0.961959358,1,0.893488334,0,0,0.667317819
103,0.0846,0.325,0.2789918,0,Not eroded,0,1,1,1,1,1,0.113242346,0.996307238,0.797215476,1,0.432214688,0,0,0.005456488
111,0.241,0.202,0.2469274,0,Not eroded,0,1,1,1,1,1,0.690151236,0.542097489,0.683147624,1,0.112831092,0,0.610108303,0.408903805
113,0.165,0.165,0.3086108,0,ERODED,1,1,1,1,1,1,0.409811878,0.405465288,0.902583912,1,0.727240409,0,0.19133574,0
118,0.123,0.0559,0.269771,0,Not eroded,0,1,1,1,1,1,0.254887495,0.002584934,0.76441284,1,0.340369144,0,0.245487365,0
125,0.173,0.288,0.2626524,0,Not eroded,0,1,1,1,1,1,0.439321284,0.859675037,0.739088698,1,0.269462965,0,0.559566787,0
126,0.104,0.325,0.3200765,0,ERODED,1,1,1,1,1,1,0.184802656,0.996307238,0.943372692,1,0.841446709,0,0.054151625,0
131,0.159,0.18,0.3359944,0,ERODED,1,1,1,1,1,1,0.387679823,0.460856721,1,1,1,0,0,0
133,0.298,0.118,0.3154052,0,ERODED,1,1,1,1,1,1,0.900405754,0.231905465,0.926754725,1,0.794917331,0,0,0.219894951
134,0.0633,0.107,0.2490981,0,Not eroded,0,1,1,1,1,1,0.034673552,0.191285081,0.690869805,1,0.134452765,0,0,0.933434903
136,0.247,0.133,0.2508856,0,Not eroded,0,1,1,1,1,1,0.71228329,0.287296898,0.697228766,1,0.152257501,0,0.685920578,0
140,0.0692,0.325,0.2666791,0,Not eroded,0,1,1,1,1,1,0.056436739,0.996307238,0.753413526,1,0.309571682,0,0,0.000313684
142,0.258,0.126,0.3249277,0,ERODED,1,1,1,1,1,1,0.752858724,0.261447563,0.960630647,1,0.889768016,0,0.061371841,0
144,0.25,0.138,0.2917947,0,Not eroded,0,1,1,1,1,1,0.723349318,0.305760709,0.842761293,1,0.559740425,0,0.328519856,0
148,0.324,0.182,0.3244029,0,ERODED,1,1,1,1,1,1,0.996311324,0.468242245,0.958763691,1,0.884540645,0,0,0.672568533
155,0.0618,0.208,0.2620201,6,Not eroded,0,0,0,0,0,0,0.029140539,0.564254062,0.736839315,1,0.26316482,0.857142857,0,0.849517254
157,0.132,0.216,0.3010419,0,ERODED,1,1,1,1,1,1,0.288085577,0.59379616,0.875657846,1,0.651848931,0,0.166064982,0
158,0.29,0.29,0.2416086,0,Not eroded,0,1,1,1,1,1,0.870896348,0.867060561,0.664226201,1,0.059852166,0,0.592057762,0
160,0.224,0.184,0.3242508,0,ERODED,1,1,1,1,1,1,0.627443748,0.47562777,0.958222601,1,0.883025623,0,0.075812274,0.372510652
162,0.26,0.0913,0.307763,1,ERODED,1,1,1,1,1,1,0.760236075,0.133308715,0.899567897,1,0.718795734,0.142857143,0.292418773,0.273540604
163,0.23,0.0725,0.3251823,0,ERODED,1,1,1,1,1,1,0.649575802,0.063884786,0.961536376,1,0.892304008,0,0,0.487466834
164,0.188,0.0618,0.2737611,0,Not eroded,0,1,1,1,1,1,0.49465142,0.02437223,0.778607465,1,0.380113299,0,0,0.621075496
168,0.324,0.255,0.3268051,0,ERODED,1,1,1,1,1,1,0.996311324,0.737813885,0.967309424,1,0.908468218,0,0,0.015094952
169,0.257,0.0703,0.2799158,0,ERODED,1,1,1,1,1,1,0.749170048,0.055760709,0.80050257,1,0.441418367,0,0,0.902161787
171,0.0893,0.317,0.2880146,4,Not eroded,0,0,0,0,1,1,0.130579122,0.96676514,0.829313734,1,0.522088015,0.571428571,0,0.197739548
172,0.275,0.226,0.3176404,0,ERODED,1,1,1,1,1,1,0.815566212,0.630723781,0.934706361,1,0.817181469,0,0.093862816,0
173,0.199,0.0834,0.2883946,3,Not eroded,0,1,0,0,1,1,0.535226854,0.104135894,0.83066557,1,0.525873078,0.428571429,0,0.669492433
174,0.227,0.228,0.3269673,0,ERODED,1,1,1,1,1,1,0.638509775,0.638109306,0.967886444,1,0.910083842,0,0.025270758,0
178,0.193,0.294,0.2841819,0,Not eroded,0,1,1,1,1,1,0.513094799,0.88183161,0.815679054,1,0.483911673,0,0.299638989,0
184,0.107,0.114,0.3165136,0,ERODED,1,1,1,1,1,1,0.195868683,0.217134417,0.930697814,1,0.805957761,0,0.101083032,0
186,0.0951,0.308,0.2982856,4,Not eroded,0,0,0,0,1,1,0.151973442,0.933530281,0.865852416,1,0.624394277,0.571428571,0,0.276251835
187,0.27,0.0955,0.2435955,0,Not eroded,0,1,1,1,1,1,0.797122833,0.148818316,0.67129452,1,0.079643064,0,0.913357401,0.389607704
200,0.197,0.217,0.3167404,0,ERODED,1,1,1,1,1,1,0.527849502,0.597488922,0.931504647,1,0.808216846,0,0.129963899,0
202,0.277,0.248,0.2617171,4,Not eroded,0,0,0,0,1,1,0.822943563,0.711964549,0.735761405,1,0.26014673,0.571428571,0.415162455,0
216,0.191,0.293,0.3252301,0,ERODED,1,1,1,1,1,1,0.505717447,0.878138848,0.961706423,1,0.892780129,0,0.0433213,0
220,0.205,0.0555,0.3133858,0,ERODED,1,1,1,1,1,1,0.557358908,0.001107829,0.919570788,1,0.774802711,0,0.144404332,0
238,0.168,0.256,0.2433221,3,Not eroded,0,1,0,0,1,1,0.420877905,0.741506647,0.67032191,1,0.076919811,0.428571429,0.790613718,0
239,0.264,0.0608,0.3182321,0,ERODED,1,1,1,1,1,1,0.774990778,0.020679468,0.936811311,1,0.82307521,0,0,0.521861748
241,0.0945,0.237,0.2539462,0,Not eroded,0,1,1,1,1,1,0.149760236,0.671344165,0.708116731,1,0.182743193,0,0.592057762,0
242,0.269,0.146,0.2888737,0,Not eroded,0,1,1,1,1,1,0.793434157,0.335302806,0.832369949,1,0.530645245,0,0.353790614,0
245,0.195,0.292,0.3070853,0,Not eroded,0,1,1,1,1,1,0.52047215,0.874446086,0.897157005,1,0.712045374,0,0.14801444,0
257,0.309,0.261,0.323738,0,ERODED,1,1,1,1,1,1,0.940981188,0.759970458,0.956398335,1,0.877917781,0,0,0.564308325
262,0.281,0.241,0.2467411,0,Not eroded,0,1,1,1,1,1,0.837698266,0.686115214,0.682484869,1,0.110975415,0,0.534296029,0.087191425
263,0.325,0.152,0.2395242,3,Not eroded,0,1,0,0,1,1,1,0.35745938,0.656811029,1,0.0390901,0.428571429,0.498194946,0
264,0.194,0.24,0.2731309,0,Not eroded,0,1,1,1,1,1,0.516783475,0.682422452,0.776365553,1,0.373836071,0,0.509025271,0
270,0.137,0.0986,0.2990594,0,ERODED,1,1,1,1,1,1,0.306528956,0.160265879,0.868605179,1,0.63210186,0,0.241877256,0
272,0.278,0.176,0.3185331,0,ERODED,1,1,1,1,1,1,0.826632239,0.446085672,0.937882107,1,0.826073378,0,0,0.000465276
275,0.235,0.0665,0.3189366,0,ERODED,1,1,1,1,1,1,0.668019181,0.041728213,0.939317542,1,0.830092517,0,0,0.003848965
276,0.0891,0.129,0.2690676,0,Not eroded,0,1,1,1,1,1,0.129841387,0.272525849,0.761910522,1,0.333362793,0,0.386281588,0
278,0.292,0.189,0.258727,0,Not eroded,0,1,1,1,1,1,0.8782737,0.494091581,0.725124241,1,0.230363267,0,0,0.001949127
281,0.284,0.113,0.2800992,0,Not eroded,0,1,1,1,1,1,0.848764294,0.213441654,0.801155008,1,0.443245157,0,0.523465704,0
282,0.0928,0.259,0.3023719,2,Not eroded,0,1,0,1,1,1,0.143489487,0.752584934,0.880389269,1,0.665096651,0.285714286,0.205776173,0.084606748
283,0.325,0.109,0.2894928,5,Not eroded,0,0,0,0,0,1,1,0.198670606,0.834572373,1,0.536811909,0.714285714,0.249097473,0
288,0.24,0.184,0.2668013,0,Not eroded,0,1,1,1,1,1,0.68646256,0.47562777,0.753848248,1,0.310788878,0,0.537906137,0.700662387
289,0.135,0.157,0.2868738,0,Not eroded,0,1,1,1,1,1,0.299151605,0.375923191,0.825255383,1,0.510724858,0,0.303249097,0.488386425
292,0.117,0.165,0.2429752,0,Not eroded,0,1,1,1,1,1,0.232755441,0.405465288,0.669087827,1,0.073464447,0,0.512635379,0.453248819
297,0.0548,0.304,0.2705364,0,Not eroded,0,1,1,1,1,1,0.003319808,0.918759232,0.76713572,1,0.347993057,0,0.252707581,0
299,0.0699,0.195,0.2762752,4,Not eroded,0,0,0,0,1,1,0.059018812,0.516248154,0.787551277,1,0.405155473,0.571428571,0,0.98304181
304,0.126,0.285,0.286851,4,Not eroded,0,0,0,0,1,1,0.265953523,0.84859675,0.825174273,1,0.510497754,0.571428571,0.44765343,0
307,0.209,0.0594,0.3045853,0,ERODED,1,1,1,1,1,1,0.572113611,0.015509601,0.888263353,1,0.687143645,0,0,0.376248664
311,0.184,0.121,0.2487009,0,Not eroded,0,1,1,1,1,1,0.479896717,0.242983752,0.689456781,1,0.130496378,0,0.588447653,0
324,0.0549,0.121,0.2858942,0,Not eroded,0,1,1,1,1,1,0.003688676,0.242983752,0.821770494,1,0.500967365,0,0,0.369459714
329,0.208,0.0821,0.2637248,4,Not eroded,0,0,0,0,1,1,0.568424935,0.099335303,0.742903719,1,0.280144811,0.571428571,0,0.61411703
333,0.263,0.0555,0.2871318,0,ERODED,1,1,1,1,1,1,0.771302103,0.001107829,0.826173208,1,0.513294716,0,0,0.384344047
338,0.242,0.0561,0.2645912,0,ERODED,1,1,1,1,1,1,0.693839911,0.003323486,0.745985903,1,0.288774754,0,0.541516245,0
340,0.212,0.298,0.3251118,0,ERODED,1,1,1,1,1,1,0.583179639,0.896602659,0.961285575,1,0.891601779,0,0.046931408,0
347,0.189,0.312,0.2496931,5,Not eroded,0,0,0,0,0,1,0.498340096,0.948301329,0.692986494,1,0.140379376,0.714285714,0,0.527353218
348,0.325,0.181,0.2995234,3,Not eroded,0,1,0,0,1,1,1,0.464549483,0.870255841,1,0.636723621,0.428571429,0,0.639524654
351,0.245,0.063,0.3175386,0,ERODED,1,1,1,1,1,1,0.704905939,0.028803545,0.934344212,1,0.81616747,0,0.144404332,0
357,0.32,0.104,0.2673134,4,Not eroded,0,0,0,0,1,1,0.981556621,0.180206795,0.755670024,1,0.315889748,0.571428571,0,0.521268327
360,0.215,0.165,0.3051879,0,ERODED,1,1,1,1,1,1,0.594245666,0.405465288,0.890407079,1,0.693145958,0,0.277978339,0
361,0.162,0.312,0.2427461,3,Not eroded,0,1,0,0,1,1,0.39874585,0.948301329,0.668272813,1,0.071182452,0.428571429,0,0.356815009
362,0.253,0.175,0.2527947,3,Not eroded,0,1,0,0,1,1,0.734415345,0.44239291,0.704020315,1,0.171273457,0.428571429,0.653429603,0
365,0.0547,0.0981,0.302752,3,Not eroded,0,1,0,0,1,1,0.002950941,0.158419498,0.88174146,1,0.668882709,0.428571429,0,0.38874162
366,0.293,0.0898,0.2789606,0,Not eroded,0,1,1,1,1,1,0.881962376,0.127769572,0.797104483,1,0.431903914,0,0,0.003339007
367,0.241,0.0912,0.3057799,0,ERODED,1,1,1,1,1,1,0.690151236,0.132939439,0.892513096,1,0.699042687,0,0.321299639,0
370,0.107,0.232,0.2563347,0,Not eroded,0,1,1,1,1,1,0.195868683,0.652880355,0.716613727,1,0.206534305,0,0.534296029,0
373,0.245,0.172,0.3168463,0,ERODED,1,1,1,1,1,1,0.704905939,0.431314623,0.931881382,1,0.809271683,0,0.137184116,0
375,0.193,0.223,0.3239986,0,ERODED,1,1,1,1,1,1,0.513094799,0.619645495,0.95732541,1,0.880513537,0,0.072202166,0
385,0.212,0.225,0.3249834,0,ERODED,1,1,1,1,1,1,0.583179639,0.627031019,0.960828797,1,0.890322826,0,0.046931408,0
388,0.325,0.247,0.3202818,0,ERODED,1,1,1,1,1,1,1,0.708271787,0.944103039,1,0.843491639,0,0,0.015654937
389,0.174,0.0799,0.3258279,0,ERODED,1,1,1,1,1,1,0.443009959,0.091211226,0.963833073,1,0.89873463,0,0,0.000181099
391,0.144,0.0995,0.3263641,0,ERODED,1,1,1,1,1,1,0.332349686,0.163589365,0.965740584,1,0.904075553,0,0.032490975,0
392,0.292,0.255,0.2602234,0,Not eroded,0,1,1,1,1,1,0.8782737,0.737813885,0.730447625,1,0.245268446,0,0.407942238,0
397,0.15,0.301,0.2969194,4,ERODED,1,0,0,0,1,1,0.354481741,0.907680945,0.860992213,1,0.61078598,0.571428571,0,0.389294334
407,0.2,0.293,0.2622855,2,Not eroded,0,1,0,1,1,1,0.538915529,0.878138848,0.737783466,1,0.265808388,0.285714286,0.451263538,0
411,0.0551,0.279,0.2521218,0,Not eroded,0,1,1,1,1,1,0.004426411,0.826440177,0.7016265,1,0.164570907,0,0,0.170532612
415,0.124,0.272,0.2434108,0,Not eroded,0,1,1,1,1,1,0.258576171,0.800590842,0.670637457,1,0.077803324,0,0.805054152,0
416,0.0634,0.114,0.2417387,0,Not eroded,0,1,1,1,1,1,0.03504242,0.217134417,0.664689027,1,0.061148052,0,0,0.919114158
417,0.0774,0.22,0.3255926,0,ERODED,1,1,1,1,1,1,0.08668388,0.608567208,0.962996003,1,0.896390879,0,0,0.688927998
418,0.0875,0.0979,0.258307,3,Not eroded,0,1,0,0,1,1,0.123939506,0.157680945,0.723630107,1,0.226179776,0.428571429,0,0.000143369
420,0.198,0.0758,0.3250503,0,ERODED,1,1,1,1,1,1,0.531538178,0.076070901,0.961066791,1,0.890989196,0,0,0.695181516
424,0.139,0.325,0.3082292,0,ERODED,1,1,1,1,1,1,0.313906308,0.996307238,0.901226385,1,0.723439409,0,0,0.408164597
431,0.323,0.212,0.3175222,0,ERODED,1,1,1,1,1,1,0.992622648,0.579025111,0.93428587,1,0.816004115,0,0,0.357712324
433,0.284,0.169,0.2472313,2,Not eroded,0,1,0,1,1,1,0.848764294,0.420236337,0.684228737,1,0.115858146,0.285714286,0,0.000442723
434,0.23,0.224,0.249556,0,Not eroded,0,1,1,1,1,1,0.649575802,0.623338257,0.692498766,1,0.139013765,0,0.678700361,0
436,0.178,0.277,0.2706983,0,Not eroded,0,1,1,1,1,1,0.457764662,0.819054653,0.767711673,1,0.349605693,0,0.476534296,0
439,0.204,0.18,0.2443968,0,Not eroded,0,1,1,1,1,1,0.553670232,0.460856721,0.674145114,1,0.087624566,0,0.722021661,0
449,0.0569,0.157,0.3088389,0,ERODED,1,1,1,1,1,1,0.011066027,0.375923191,0.903395369,1,0.729512442,0,0,0.675268333
452,0.285,0.105,0.2742812,0,Not eroded,0,1,1,1,1,1,0.852452969,0.183899557,0.7804577,1,0.385293854,0,0.642599278,0.29342712
455,0.174,0.0884,0.3185012,0,ERODED,1,1,1,1,1,1,0.443009959,0.122599705,0.937768624,1,0.825755632,0,0,0.000140922
456,0.131,0.162,0.2786242,0,Not eroded,0,1,1,1,1,1,0.284396902,0.394387001,0.795907753,1,0.428553137,0,0.335740072,0.541706739
459,0.216,0.126,0.2522373,0,Not eroded,0,1,1,1,1,1,0.597934342,0.261447563,0.702037386,1,0.165721367,0,0.689530686,0
465,0.194,0.319,0.2545309,6,Not eroded,0,0,0,0,0,0,0.516783475,0.974150665,0.710196779,1,0.188567209,0.857142857,0,0.003372237
467,0.215,0.104,0.2978551,0,ERODED,1,1,1,1,1,1,0.594245666,0.180206795,0.864320929,1,0.620106199,0,0.371841155,0
469,0.267,0.0555,0.3041279,0,ERODED,1,1,1,1,1,1,0.786056806,0.001107829,0.88663617,1,0.682587625,0,0.288808664,0
474,0.258,0.133,0.2966619,0,Not eroded,0,1,1,1,1,1,0.752858724,0.287296898,0.860076167,1,0.608221102,0,0.288808664,0
481,0.132,0.32,0.3321166,0,ERODED,1,1,1,1,1,1,0.288085577,0.977843427,0.986204878,1,0.961374431,0,0,0.751621415
484,0.306,0.0737,0.2837055,4,Not eroded,0,0,0,0,1,1,0.92991516,0.0683161,0.813984279,1,0.479166399,0.571428571,0,0.423480224
486,0.126,0.275,0.2536246,0,Not eroded,0,1,1,1,1,1,0.265953523,0.811669129,0.706972652,1,0.179539835,0,0.703971119,0.380251629
489,0.172,0.286,0.2726733,0,Not eroded,0,1,1,1,1,1,0.435632608,0.852289513,0.774737659,1,0.369278059,0,0.490974729,0
490,0.309,0.0555,0.2894163,4,Not eroded,0,0,0,0,1,1,0.940981188,0.001107829,0.834300228,1,0.536049916,0.571428571,0.238267148,0
493,0.259,0.0677,0.3026619,0,ERODED,1,1,1,1,1,1,0.756547399,0.046159527,0.881420932,1,0.667985251,0,0,0.926531976
494,0.113,0.245,0.2999597,3,Not eroded,0,1,0,0,1,1,0.218000738,0.700886263,0.871807961,1,0.641069471,0.428571429,0.19133574,0.531259494
495,0.214,0.099,0.3248844,0,ERODED,1,1,1,1,1,1,0.59055699,0.161742984,0.960476609,1,0.889336718,0,0.086642599,0
499,0.316,0.214,0.2944908,0,ERODED,1,1,1,1,1,1,0.966801918,0.586410635,0.852352563,1,0.586595445,0,0,0.827471087
511,0.294,0.25,0.2913778,0,Not eroded,0,1,1,1,1,1,0.885651051,0.719350074,0.841278187,1,0.555587812,0,0.25631769,0.095732315
513,0.0548,0.15,0.2571364,0,Not eroded,0,1,1,1,1,1,0.003319808,0.350073855,0.719465743,1,0.214519791,0,0,0.355425697
515,0.22,0.195,0.2956856,0,ERODED,1,1,1,1,1,1,0.612689045,0.516248154,0.856603018,1,0.598496479,0,0.350180505,0
524,0.0633,0.285,0.3049426,0,ERODED,1,1,1,1,1,1,0.034673552,0.84859675,0.889534434,1,0.6907026,0,0,0.46082154
528,0.286,0.317,0.2823089,0,ERODED,1,1,1,1,1,1,0.856141645,0.96676514,0.809015929,1,0.465255297,0,0,0.508269099
532,0.323,0.109,0.2394436,0,Not eroded,0,1,1,1,1,1,0.992622648,0.198670606,0.656524298,1,0.038287269,0,0,0.415911539
533,0.0993,0.212,0.2782406,0,Not eroded,0,1,1,1,1,1,0.16746588,0.579025111,0.794543111,1,0.424732216,0,0.407942238,0
535,0.0645,0.141,0.3060008,0,ERODED,1,1,1,1,1,1,0.039099963,0.316838996,0.893298939,1,0.701243004,0,0,0.359760733
542,0.259,0.133,0.2772111,0,Not eroded,0,1,1,1,1,1,0.756547399,0.287296898,0.790880705,1,0.414477684,0,0.501805054,0
543,0.324,0.155,0.2636288,3,Not eroded,0,1,0,0,1,1,0.996311324,0.368537666,0.742562203,1,0.279188584,0.428571429,0.36101083,0
544,0.126,0.0875,0.3011699,0,ERODED,1,1,1,1,1,1,0.265953523,0.119276219,0.876113201,1,0.653123899,0,0.21299639,0
546,0.16,0.147,0.3021969,0,ERODED,1,1,1,1,1,1,0.391368499,0.338995569,0.879766713,1,0.66335353,0,0.220216606,0
547,0.232,0.105,0.2729668,3,Not eroded,0,1,0,0,1,1,0.656953154,0.183899557,0.775781773,1,0.372201521,0.428571429,0.671480144,0
552,0.319,0.186,0.2914653,3,Not eroded,0,1,0,0,1,1,0.977867945,0.483013294,0.841589465,1,0.556459373,0.428571429,0,0.910504796
555,0.324,0.231,0.3103465,0,ERODED,1,1,1,1,1,1,0.996311324,0.649187592,0.908758597,1,0.744529181,0,0,0.182652551
556,0.244,0.146,0.2593663,2,Not eroded,0,1,0,1,1,1,0.701217263,0.335302806,0.727398526,1,0.236731137,0.285714286,0.599277978,0
564,0.203,0.297,0.2837108,0,Not eroded,0,1,1,1,1,1,0.549981557,0.892909897,0.814003134,1,0.479219191,0,0,0.00256734
566,0.123,0.259,0.292445,3,Not eroded,0,1,0,0,1,1,0.254887495,0.752584934,0.84507471,1,0.566217862,0.428571429,0.314079422,0.596631964
568,0.148,0.237,0.2922394,0,Not eroded,0,1,1,1,1,1,0.34710439,0.671344165,0.844343296,1,0.564169944,0,0.306859206,0
574,0.152,0.261,0.2913569,4,Not eroded,0,0,0,0,1,1,0.361859093,0.759970458,0.841203836,1,0.555379634,0.571428571,0.328519856,0
576,0.156,0.178,0.2540967,0,Not eroded,0,1,1,1,1,1,0.376613796,0.453471196,0.708652129,1,0.184242277,0,0.516245487,0
577,0.183,0.137,0.3031555,0,ERODED,1,1,1,1,1,1,0.476208041,0.302067947,0.883176895,1,0.672901848,0,0.216606498,0
578,0.243,0.255,0.2946866,0,Not eroded,0,1,1,1,1,1,0.697528587,0.737813885,0.853049114,1,0.588545748,0,0.21299639,0
582,0.272,0.292,0.3171297,0,ERODED,1,1,1,1,1,1,0.804500184,0.874446086,0.932889566,1,0.812094543,0,0,0.38428765
583,0.119,0.293,0.2879727,0,Not eroded,0,1,1,1,1,1,0.240132792,0.878138848,0.829164677,1,0.521670662,0,0.40433213,0.106126068
592,0.149,0.0851,0.2568576,0,Not eroded,0,1,1,1,1,1,0.350793065,0.110413589,0.718473923,1,0.21174275,0,0.465703971,0
593,0.18,0.201,0.3267174,0,ERODED,1,1,1,1,1,1,0.465142014,0.538404727,0.966997435,1,0.907594665,0,0.02166065,0
596,0.223,0.124,0.2442494,0,Not eroded,0,1,1,1,1,1,0.623755072,0.254062038,0.673620744,1,0.08615636,0,0.772563177,0
600,0.319,0.274,0.3212791,0,ERODED,1,1,1,1,1,1,0.977867945,0.807976366,0.947650895,1,0.853425437,0,0,0.691641968
602,0.19,0.233,0.2667341,0,Not eroded,0,1,1,1,1,1,0.502028772,0.656573117,0.753609186,1,0.31011952,0,0.537906137,0
603,0.322,0.0697,0.3173887,0,ERODED,1,1,1,1,1,1,0.988933973,0.053545052,0.933810949,1,0.814674362,0,0.050541516,0
606,0.249,0.188,0.2363126,3,Not eroded,0,1,0,0,1,1,0.719660642,0.490398818,0.645385888,1,0.007100344,0.428571429,0.718411552,0.477981801
610,0.113,0.128,0.2524502,0,Not eroded,0,1,1,1,1,1,0.218000738,0.268833087,0.70279477,1,0.167841999,0,0.494584838,0
612,0.261,0.308,0.3250481,0,ERODED,1,1,1,1,1,1,0.763924751,0.933530281,0.961058965,1,0.890967283,0,0,0.689983492
614,0.0723,0.232,0.3164518,0,ERODED,1,1,1,1,1,1,0.067871634,0.652880355,0.930477963,1,0.805342191,0,0,0.803561064
616,0.176,0.275,0.2580985,3,Not eroded,0,1,0,0,1,1,0.450387311,0.811669129,0.722888377,1,0.224102972,0.428571429,0.577617329,0
617,0.316,0.244,0.2467195,3,Not eroded,0,1,0,0,1,1,0.966801918,0.697193501,0.682408028,1,0.110760264,0.428571429,0,0.252915195
619,0.242,0.123,0.2515907,0,Not eroded,0,1,1,1,1,1,0.693839911,0.250369276,0.699737132,1,0.159280784,0,0.722021661,0
624,0.208,0.0873,0.3282646,0,ERODED,1,1,1,1,1,1,0.568424935,0.118537666,0.972501538,1,0.923005847,0,0,0.732453844
630,0.181,0.221,0.2693616,4,Not eroded,0,0,0,0,1,1,0.46883069,0.61225997,0.762956415,1,0.336291237,0.571428571,0.494584838,0
638,0.205,0.0555,0.2835143,3,Not eroded,0,1,0,0,1,1,0.557358908,0.001107829,0.813304093,1,0.477261915,0.428571429,0.375451264,0
639,0.208,0.252,0.2803232,3,Not eroded,0,1,0,0,1,1,0.568424935,0.726735598,0.801951879,1,0.445476352,0.428571429,0.418772563,0.565994486
