Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Erosion state,Encoded erosion state,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Norm Initial X,Norm Initial Y,Norm Initial Z,Threshold Z,Norm2 Initial Z,Norm Connectivity,EffectivePassing,CloggingProb
163,0.0919,0.124,0.267,0,Not eroded,0,1,1,1,1,1,0.137305699,0.253343239,0.754360983,1,0.23579312,0,0.682692308,0
164,0.109,0.265,0.273,3,Not eroded,0,1,0,0,1,1,0.200592154,0.777117385,0.775720897,1,0.302245892,0.428571429,0.485576923,0.4853752
166,0.153,0.292,0.294,0,ERODED,1,1,1,1,1,1,0.363434493,0.877414562,0.850480598,1,0.534830595,0,0.288461538,0
167,0.187,0.072,0.281,4,Not eroded,0,0,0,0,1,1,0.489267209,0.060178306,0.804200783,1,0.390849588,0.571428571,0,0.932875138
168,0.244,0.252,0.324,0,ERODED,1,1,1,1,1,1,0.700222058,0.728826152,0.957280171,1,0.867094456,0,0.076923077,0
170,0.0558,0.0715,0.269,0,Not eroded,0,1,1,1,1,1,0.003700962,0.058320951,0.761480954,1,0.257944044,0,0.288461538,0
182,0.211,0.325,0.326,0,ERODED,1,1,1,1,1,1,0.578090303,1,0.964400142,1,0.88924538,0,0,0.626024
192,0.279,0.141,0.249,0,Not eroded,0,1,1,1,1,1,0.829755736,0.316493314,0.690281239,1,0.036434803,0,0.947115385,0
193,0.0883,0.266,0.279,3,Not eroded,0,1,0,0,1,1,0.123982235,0.780832095,0.797080812,1,0.368698664,0.428571429,0,0.000282295
195,0.281,0.255,0.315,0,ERODED,1,1,1,1,1,1,0.837157661,0.739970282,0.925240299,1,0.767415297,0,0.173076923,0.071221899
196,0.202,0.209,0.328,0,ERODED,1,1,1,1,1,1,0.544781643,0.569093611,0.971520114,1,0.911396304,0,0.019230769,0
207,0.198,0.325,0.32,0,ERODED,1,1,1,1,1,1,0.529977794,1,0.943040228,1,0.822792608,0,0,0.372886572
213,0.14,0.173,0.294,3,Not eroded,0,1,0,0,1,1,0.315321984,0.435364042,0.850480598,1,0.534830595,0.428571429,0.278846154,0.393839816
219,0.162,0.286,0.278,0,ERODED,1,1,1,1,1,1,0.396743153,0.8551263,0.793520826,1,0.357623202,0,0.524038462,0
224,0.0885,0.224,0.313,0,ERODED,1,1,1,1,1,1,0.124722428,0.624814264,0.918120328,1,0.745264373,0,0.168269231,0
225,0.206,0.293,0.326,0,ERODED,1,1,1,1,1,1,0.559585492,0.881129272,0.964400142,1,0.88924538,0,0.038461538,0.521652735
235,0.314,0.223,0.322,0,ERODED,1,1,1,1,1,1,0.959289415,0.621099554,0.950160199,1,0.844943532,0,0,0.497720274
236,0.141,0.0803,0.288,4,Not eroded,0,0,0,0,1,1,0.319022946,0.091010401,0.829120684,1,0.468377823,0.571428571,0,0.413944347
241,0.235,0.1,0.29,4,Not eroded,0,0,0,0,1,1,0.666913397,0.164190193,0.836240655,1,0.490528747,0.571428571,0.375,0
242,0.116,0.161,0.293,0,Not eroded,0,1,1,1,1,1,0.22649889,0.390787519,0.846920612,1,0.523755133,0,0.326923077,0
254,0.16,0.166,0.325,0,ERODED,1,1,1,1,1,1,0.389341229,0.40936107,0.960840157,1,0.878169918,0,0.033653846,0.412902025
259,0.222,0.325,0.316,0,ERODED,1,1,1,1,1,1,0.618800888,1,0.928800285,1,0.778490759,0,0,0.376598736
269,0.0661,0.0961,0.303,0,ERODED,1,1,1,1,1,1,0.041820873,0.149702823,0.88252047,1,0.634509753,0,0,0.823550401
270,0.152,0.21,0.276,0,Not eroded,0,1,1,1,1,1,0.359733531,0.572808321,0.786400854,1,0.335472278,0,0.432692308,0
273,0.278,0.0658,0.255,0,Not eroded,0,1,1,1,1,1,0.826054774,0.037147103,0.711641153,1,0.102887576,0,0.519230769,0
277,0.0566,0.279,0.309,0,ERODED,1,1,1,1,1,1,0.006661732,0.829123328,0.903880384,1,0.700962525,0,0,0.370129554
282,0.177,0.297,0.274,0,ERODED,1,1,1,1,1,1,0.452257587,0.895988113,0.779280883,1,0.313321354,0,0,9.08E-05
284,0.287,0.109,0.298,0,ERODED,1,1,1,1,1,1,0.859363434,0.197622585,0.864720541,1,0.579132443,0,0,0.086366102
286,0.0615,0.218,0.323,0,ERODED,1,1,1,1,1,1,0.024796447,0.602526003,0.953720185,1,0.856018994,0,0,0.505840461
294,0.106,0.209,0.281,4,Not eroded,0,0,0,0,1,1,0.189489267,0.569093611,0.804200783,1,0.390849588,0.571428571,0.466346154,0.451319916
295,0.233,0.07,0.272,4,Not eroded,0,0,0,0,1,1,0.659511473,0.052748886,0.772160911,1,0.29117043,0.571428571,0,0.621479594
301,0.196,0.0883,0.294,0,Not eroded,0,1,1,1,1,1,0.52257587,0.120728083,0.850480598,1,0.534830595,0,0.341346154,0
302,0.0555,0.205,0.309,0,ERODED,1,1,1,1,1,1,0.002590674,0.55423477,0.903880384,1,0.700962525,0,0,0.629890201
305,0.324,0.221,0.303,0,ERODED,1,1,1,1,1,1,0.996299038,0.613670134,0.88252047,1,0.634509753,0,0,0.300462793
306,0.0866,0.122,0.249,0,Not eroded,0,1,1,1,1,1,0.1176906,0.245913819,0.690281239,1,0.036434803,0,0,0.007961684
314,0.24,0.235,0.292,0,Not eroded,0,1,1,1,1,1,0.685418209,0.665676077,0.843360627,1,0.512679671,0,0.375,0.373721739
315,0.239,0.253,0.3,3,Not eroded,0,1,0,0,1,1,0.681717246,0.732540862,0.871840513,1,0.601283367,0.428571429,0.269230769,0
317,0.278,0.224,0.29,0,Not eroded,0,1,1,1,1,1,0.826054774,0.624814264,0.836240655,1,0.490528747,0,0.447115385,0
327,0.297,0.214,0.298,0,Not eroded,0,1,1,1,1,1,0.896373057,0.587667162,0.864720541,1,0.579132443,0,0,0.274969439
328,0.241,0.0933,0.283,0,Not eroded,0,1,1,1,1,1,0.689119171,0.139301634,0.811320755,1,0.413000512,0,0.5,0
331,0.257,0.21,0.248,5,Not eroded,0,0,0,0,0,1,0.748334567,0.572808321,0.686721253,1,0.025359341,0.714285714,0.793269231,0
333,0.23,0.0713,0.318,0,ERODED,1,1,1,1,1,1,0.648408586,0.057578009,0.935920256,1,0.800641683,0,0,0.290074173
336,0.296,0.231,0.318,0,ERODED,1,1,1,1,1,1,0.892672095,0.650817236,0.935920256,1,0.800641683,0,0.139423077,0.036960684
337,0.205,0.259,0.256,0,Not eroded,0,1,1,1,1,1,0.55588453,0.754829123,0.715201139,1,0.113963038,0,0.778846154,0.553905677
340,0.207,0.0995,0.305,0,ERODED,1,1,1,1,1,1,0.563286454,0.162332838,0.889640441,1,0.656660677,0,0.177884615,0
344,0.306,0.0849,0.273,0,Not eroded,0,1,1,1,1,1,0.929681717,0.108098068,0.775720897,1,0.302245892,0,0,0.387387381
345,0.292,0.0604,0.255,0,Not eroded,0,1,1,1,1,1,0.877868246,0.017087667,0.711641153,1,0.102887576,0,0,0.452814011
347,0.0554,0.122,0.29,2,Not eroded,0,1,0,1,1,1,0.002220577,0.245913819,0.836240655,1,0.490528747,0.285714286,0,0.629573358
349,0.16,0.0944,0.266,0,Not eroded,0,1,1,1,1,1,0.389341229,0.143387816,0.750800997,1,0.224717658,0,0.788461538,0
357,0.325,0.203,0.255,0,Not eroded,0,1,1,1,1,1,1,0.546805349,0.711641153,1,0.102887576,0,0,0.382130227
358,0.292,0.116,0.292,0,ERODED,1,1,1,1,1,1,0.877868246,0.223625557,0.843360627,1,0.512679671,0,0,0.056215246
359,0.313,0.215,0.317,0,ERODED,1,1,1,1,1,1,0.955588453,0.591381872,0.932360271,1,0.789566221,0,0,0.763925676
364,0.288,0.158,0.258,0,Not eroded,0,1,1,1,1,1,0.863064397,0.379643388,0.722321111,1,0.136113962,0,0.764423077,0.469768599
365,0.173,0.295,0.288,0,ERODED,1,1,1,1,1,1,0.437453738,0.888558692,0.829120684,1,0.468377823,0,0,0.000103047
369,0.226,0.0745,0.247,0,Not eroded,0,1,1,1,1,1,0.633604737,0.069465082,0.683161267,1,0.014283879,0,0.826923077,0
370,0.325,0.0688,0.286,0,Not eroded,0,1,1,1,1,1,1,0.048291233,0.822000712,1,0.446226899,0,0.091346154,0
380,0.102,0.163,0.29,4,Not eroded,0,0,0,0,1,1,0.174685418,0.398216939,0.836240655,1,0.490528747,0.571428571,0.375,0
381,0.239,0.292,0.284,0,Not eroded,0,1,1,1,1,1,0.681717246,0.877414562,0.81488074,1,0.424075974,0,0.466346154,0.045517021
382,0.154,0.286,0.317,0,ERODED,1,1,1,1,1,1,0.367135455,0.8551263,0.932360271,1,0.789566221,0,0.120192308,0
383,0.325,0.224,0.293,0,ERODED,1,1,1,1,1,1,1,0.624814264,0.846920612,1,0.523755133,0,0,0.03784838
385,0.128,0.104,0.285,3,Not eroded,0,1,0,0,1,1,0.270910437,0.179049034,0.818440726,1,0.435151437,0.428571429,0.572115385,0.390498346
388,0.157,0.256,0.275,0,Not eroded,0,1,1,1,1,1,0.378238342,0.743684993,0.782840869,1,0.324396816,0,0.581730769,0.400136574
389,0.0958,0.0618,0.255,0,ERODED,1,1,1,1,1,1,0.151739452,0.022288262,0.711641153,1,0.102887576,0,0.5625,0
391,0.286,0.325,0.246,0,Not eroded,0,1,1,1,1,1,0.855662472,1,0.679601282,1,0.003208417,0,0,0.538119234
392,0.128,0.244,0.328,0,ERODED,1,1,1,1,1,1,0.270910437,0.69910847,0.971520114,1,0.911396304,0,0.019230769,0
394,0.0913,0.171,0.294,3,Not eroded,0,1,0,0,1,1,0.135085122,0.427934621,0.850480598,1,0.534830595,0.428571429,0.322115385,0
397,0.274,0.0571,0.293,0,ERODED,1,1,1,1,1,1,0.811250925,0.004829123,0.846920612,1,0.523755133,0,0.177884615,0
406,0.081,0.169,0.295,0,Not eroded,0,1,1,1,1,1,0.096965211,0.420505201,0.854040584,1,0.545906057,0,0,0.531711903
408,0.181,0.0889,0.281,0,Not eroded,0,1,1,1,1,1,0.467061436,0.122956909,0.804200783,1,0.390849588,0,0.504807692,0.505824604
420,0.0971,0.0715,0.268,0,ERODED,1,1,1,1,1,1,0.156550703,0.058320951,0.757920968,1,0.246868582,0,0,0.379740941
428,0.285,0.112,0.308,0,ERODED,1,1,1,1,1,1,0.85196151,0.208766716,0.900320399,1,0.689887063,0,0.158653846,0.06897261
432,0.25,0.125,0.29,3,Not eroded,0,1,0,0,1,1,0.722427831,0.257057949,0.836240655,1,0.490528747,0.428571429,0.418269231,0.662118615
434,0.298,0.0573,0.325,0,ERODED,1,1,1,1,1,1,0.900074019,0.005572065,0.960840157,1,0.878169918,0,0,0.415983592
442,0.191,0.206,0.326,0,ERODED,1,1,1,1,1,1,0.504071058,0.55794948,0.964400142,1,0.88924538,0,0.043269231,0
445,0.0875,0.134,0.253,0,Not eroded,0,1,1,1,1,1,0.121021466,0.290490342,0.704521182,1,0.080736652,0,0.754807692,0
446,0.0555,0.259,0.301,0,ERODED,1,1,1,1,1,1,0.002590674,0.754829123,0.875400498,1,0.612358829,0,0.134615385,0
449,0.286,0.124,0.288,0,ERODED,1,1,1,1,1,1,0.855662472,0.253343239,0.829120684,1,0.468377823,0,0.480769231,0
451,0.128,0.169,0.288,3,Not eroded,0,1,0,0,1,1,0.270910437,0.420505201,0.829120684,1,0.468377823,0.428571429,0.365384615,0
455,0.269,0.183,0.298,0,Not eroded,0,1,1,1,1,1,0.792746114,0.472511144,0.864720541,1,0.579132443,0,0.211538462,0
464,0.172,0.0841,0.256,2,Not eroded,0,1,0,1,1,1,0.433752776,0.1051263,0.715201139,1,0.113963038,0.285714286,0,0.399324735
468,0.236,0.245,0.278,0,Not eroded,0,1,1,1,1,1,0.67061436,0.70282318,0.793520826,1,0.357623202,0,0.519230769,0.485964228
471,0.196,0.303,0.281,0,ERODED,1,1,1,1,1,1,0.52257587,0.918276374,0.804200783,1,0.390849588,0,0,0.710663076
476,0.181,0.0869,0.271,3,Not eroded,0,1,0,0,1,1,0.467061436,0.115527489,0.768600926,1,0.280094968,0.428571429,0,0.556301255
477,0.243,0.0895,0.258,3,Not eroded,0,1,0,0,1,1,0.696521095,0.125185736,0.722321111,1,0.136113962,0.428571429,0.740384615,0.043516736
482,0.241,0.3,0.29,2,Not eroded,0,1,0,1,1,1,0.689119171,0.907132244,0.836240655,1,0.490528747,0.285714286,0,0.010643732
483,0.0937,0.162,0.256,0,Not eroded,0,1,1,1,1,1,0.143967432,0.394502229,0.715201139,1,0.113963038,0,0.802884615,0.173901877
488,0.132,0.173,0.328,0,ERODED,1,1,1,1,1,1,0.285714286,0.435364042,0.971520114,1,0.911396304,0,0.004807692,0
490,0.288,0.172,0.298,3,Not eroded,0,1,0,0,1,1,0.863064397,0.431649331,0.864720541,1,0.579132443,0.428571429,0.225961538,0.337089645
491,0.203,0.174,0.261,0,Not eroded,0,1,1,1,1,1,0.548482605,0.439078752,0.733001068,1,0.169340348,0,0.384615385,0.455091615
492,0.318,0.0978,0.283,0,Not eroded,0,1,1,1,1,1,0.974093264,0.156017831,0.811320755,1,0.413000512,0,0,0.00707521
496,0.325,0.28,0.296,0,Not eroded,0,1,1,1,1,1,1,0.832838039,0.85760057,1,0.556981519,0,0.197115385,0
499,0.232,0.0563,0.249,2,Not eroded,0,1,0,1,1,1,0.655810511,0.001857355,0.690281239,1,0.036434803,0.285714286,0.591346154,0
500,0.169,0.072,0.323,0,ERODED,1,1,1,1,1,1,0.422649889,0.060178306,0.953720185,1,0.856018994,0,0,0.780985385
504,0.0982,0.291,0.287,0,ERODED,1,1,1,1,1,1,0.160621762,0.873699851,0.825560698,1,0.457302361,0,0,0.000677141
510,0.315,0.0757,0.274,0,Not eroded,0,1,1,1,1,1,0.962990377,0.073922734,0.779280883,1,0.313321354,0,0,0.377936984
516,0.115,0.248,0.325,0,ERODED,1,1,1,1,1,1,0.222797927,0.713967311,0.960840157,1,0.878169918,0,0.038461538,0
517,0.29,0.254,0.31,0,ERODED,1,1,1,1,1,1,0.870466321,0.736255572,0.90744037,1,0.712037987,0,0.1875,0
519,0.29,0.159,0.268,0,Not eroded,0,1,1,1,1,1,0.870466321,0.383358098,0.757920968,1,0.246868582,0,0.653846154,0.543837494
525,0.198,0.325,0.306,0,ERODED,1,1,1,1,1,1,0.529977794,1,0.893200427,1,0.667736139,0,0,0.372886572
528,0.292,0.116,0.327,0,ERODED,1,1,1,1,1,1,0.877868246,0.223625557,0.967960128,1,0.900320842,0,0,0.056215246
530,0.114,0.067,0.302,0,ERODED,1,1,1,1,1,1,0.219096965,0.041604755,0.878960484,1,0.623434291,0,0,0.834933705
532,0.325,0.0885,0.265,0,Not eroded,0,1,1,1,1,1,1,0.121471025,0.747241011,1,0.213642196,0,0,0.005303163
547,0.139,0.187,0.272,0,Not eroded,0,1,1,1,1,1,0.311621021,0.487369985,0.772160911,1,0.29117043,0,0.461538462,0
549,0.142,0.147,0.281,0,Not eroded,0,1,1,1,1,1,0.322723908,0.338781575,0.804200783,1,0.390849588,0,0.480769231,0.407195274
551,0.272,0.257,0.325,0,ERODED,1,1,1,1,1,1,0.803849001,0.747399703,0.960840157,1,0.878169918,0,0.033653846,0.074341756
562,0.317,0.111,0.286,0,Not eroded,0,1,1,1,1,1,0.970392302,0.205052006,0.822000712,1,0.446226899,0,0,0.625767104
563,0.317,0.066,0.271,0,Not eroded,0,1,1,1,1,1,0.970392302,0.037890045,0.768600926,1,0.280094968,0,0,0.193404342
569,0.159,0.303,0.25,4,Not eroded,0,0,0,0,1,1,0.385640266,0.918276374,0.693841225,1,0.047510265,0.571428571,0,0.000167127
571,0.253,0.0598,0.269,5,Not eroded,0,0,0,0,0,1,0.733530718,0.014858841,0.761480954,1,0.257944044,0.714285714,0,0.800180241
572,0.325,0.286,0.279,0,Not eroded,0,1,1,1,1,1,1,0.8551263,0.797080812,1,0.368698664,0,0,0.396900084
574,0.169,0.103,0.262,0,Not eroded,0,1,1,1,1,1,0.422649889,0.175334324,0.736561054,1,0.18041581,0,0.769230769,0
579,0.0852,0.179,0.292,4,Not eroded,0,0,0,0,1,1,0.112509252,0.457652303,0.843360627,1,0.512679671,0.571428571,0.331730769,0
584,0.0952,0.0639,0.275,0,ERODED,1,1,1,1,1,1,0.149518875,0.030089153,0.782840869,1,0.324396816,0,0,0.397679213
585,0.0555,0.109,0.293,0,ERODED,1,1,1,1,1,1,0.002590674,0.197622585,0.846920612,1,0.523755133,0,0,0.381235098
586,0.0986,0.0564,0.281,0,ERODED,1,1,1,1,1,1,0.162102147,0.002228826,0.804200783,1,0.390849588,0,0.3125,0
590,0.145,0.0562,0.286,2,Not eroded,0,1,0,1,1,1,0.333826795,0.001485884,0.822000712,1,0.446226899,0.285714286,0.408653846,0
591,0.168,0.0611,0.321,0,ERODED,1,1,1,1,1,1,0.418948927,0.019687964,0.946600214,1,0.83386807,0,0,0.675623724
596,0.256,0.0921,0.301,5,Not eroded,0,0,0,0,0,1,0.744633605,0.134843982,0.875400498,1,0.612358829,0.714285714,0.288461538,0.042870752
600,0.227,0.0637,0.279,0,Not eroded,0,1,1,1,1,1,0.637305699,0.029346211,0.797080812,1,0.368698664,0,0.399038462,0
608,0.165,0.31,0.254,4,Not eroded,0,0,0,0,1,1,0.40784604,0.944279346,0.708081168,1,0.091812114,0.571428571,0,0.000164825
613,0.316,0.291,0.279,0,Not eroded,0,1,1,1,1,1,0.96669134,0.873699851,0.797080812,1,0.368698664,0,0,0.687638093
622,0.0977,0.319,0.274,0,Not eroded,0,1,1,1,1,1,0.158771281,0.977711738,0.779280883,1,0.313321354,0,0,0.708304338
626,0.262,0.0561,0.265,4,Not eroded,0,0,0,0,1,1,0.766839378,0.001114413,0.747241011,1,0.213642196,0.571428571,0.370192308,0
629,0.139,0.323,0.248,0,Not eroded,0,1,1,1,1,1,0.311621021,0.992570579,0.686721253,1,0.025359341,0,0,0.402640304
630,0.176,0.254,0.333,0,ERODED,1,1,1,1,1,1,0.448556625,0.736255572,0.989320043,1,0.966773614,0,0.009615385,0
644,0.166,0.276,0.306,0,ERODED,1,1,1,1,1,1,0.411547002,0.817979198,0.893200427,1,0.667736139,0,0.1875,0
645,0.16,0.0902,0.294,2,Not eroded,0,1,0,1,1,1,0.389341229,0.127786033,0.850480598,1,0.534830595,0.285714286,0.336538462,0
649,0.123,0.248,0.302,0,ERODED,1,1,1,1,1,1,0.252405625,0.713967311,0.878960484,1,0.623434291,0,0.216346154,0
656,0.123,0.177,0.309,0,ERODED,1,1,1,1,1,1,0.252405625,0.450222883,0.903880384,1,0.700962525,0,0.168269231,0
658,0.186,0.0634,0.297,5,Not eroded,0,0,0,0,0,1,0.485566247,0.028231798,0.861160555,1,0.568056981,0.714285714,0,0.822025862
660,0.325,0.0966,0.25,0,Not eroded,0,1,1,1,1,1,1,0.151560178,0.693841225,1,0.047510265,0,0.485576923,0
664,0.25,0.307,0.269,0,Not eroded,0,1,1,1,1,1,0.722427831,0.933135215,0.761480954,1,0.257944044,0,0,0.395854385
666,0.262,0.0655,0.27,0,Not eroded,0,1,1,1,1,1,0.766839378,0.036032689,0.76504094,1,0.269019506,0,0,0.607596892
668,0.0571,0.0566,0.27,0,Not eroded,0,1,1,1,1,1,0.008512213,0.002971768,0.76504094,1,0.269019506,0,0.269230769,0
669,0.107,0.0902,0.275,3,Not eroded,0,1,0,0,1,1,0.193190229,0.127786033,0.782840869,1,0.324396816,0.428571429,0,0.407484687
670,0.244,0.308,0.278,0,Not eroded,0,1,1,1,1,1,0.700222058,0.936849926,0.793520826,1,0.357623202,0,0,0.012617807
681,0.218,0.325,0.305,0,ERODED,1,1,1,1,1,1,0.603997039,1,0.889640441,1,0.656660677,0,0,0.639008571
683,0.0602,0.318,0.287,0,ERODED,1,1,1,1,1,1,0.019985196,0.973997028,0.825560698,1,0.457302361,0,0,3.37E-05
688,0.287,0.228,0.298,0,Not eroded,0,1,1,1,1,1,0.859363434,0.639673105,0.864720541,1,0.579132443,0,0.326923077,0.029410921
690,0.17,0.202,0.304,0,Not eroded,0,1,1,1,1,1,0.426350851,0.543090639,0.886080456,1,0.645585215,0,0.206730769,0
698,0.116,0.312,0.323,0,ERODED,1,1,1,1,1,1,0.22649889,0.951708767,0.953720185,1,0.856018994,0,0,0.605619254
706,0.25,0.144,0.267,0,Not eroded,0,1,1,1,1,1,0.722427831,0.327637444,0.754360983,1,0.23579312,0,0.600961538,0
707,0.234,0.26,0.258,3,Not eroded,0,1,0,0,1,1,0.663212435,0.758543834,0.722321111,1,0.136113962,0.428571429,0.798076923,0
708,0.0923,0.314,0.282,0,Not eroded,0,1,1,1,1,1,0.138786084,0.959138187,0.807760769,1,0.40192505,0,0,0.824486281
717,0.259,0.224,0.316,4,Not eroded,0,0,0,0,1,1,0.755736491,0.624814264,0.928800285,1,0.778490759,0.571428571,0.158653846,0
719,0.213,0.294,0.316,0,ERODED,1,1,1,1,1,1,0.585492228,0.884843982,0.928800285,1,0.778490759,0,0.144230769,0.675467119
721,0.109,0.122,0.321,0,ERODED,1,1,1,1,1,1,0.200592154,0.245913819,0.946600214,1,0.83386807,0,0.043269231,0
724,0.0887,0.0563,0.251,0,ERODED,1,1,1,1,1,1,0.12546262,0.001857355,0.69740121,1,0.058585728,0,0,0.374235625
727,0.24,0.203,0.253,3,Not eroded,0,1,0,0,1,1,0.685418209,0.546805349,0.704521182,1,0.080736652,0.428571429,0.677884615,0
736,0.172,0.325,0.292,0,ERODED,1,1,1,1,1,1,0.433752776,1,0.843360627,1,0.512679671,0,0.269230769,0
738,0.141,0.195,0.278,0,Not eroded,0,1,1,1,1,1,0.319022946,0.517087667,0.793520826,1,0.357623202,0,0.384615385,0
740,0.203,0.212,0.305,0,ERODED,1,1,1,1,1,1,0.548482605,0.580237741,0.889640441,1,0.656660677,0,0.221153846,0
746,0.106,0.0639,0.251,0,ERODED,1,1,1,1,1,1,0.189489267,0.030089153,0.69740121,1,0.058585728,0,0,0.401656427
747,0.291,0.142,0.326,0,ERODED,1,1,1,1,1,1,0.874167283,0.320208024,0.964400142,1,0.88924538,0,0.048076923,0
